date	experiment	round	assay	plate	condition	control	strain	row	col	trait	phenotype	.std.resid.x	.std.resid.y	.std.resid
20210222	thia	1	a	2	tbz325	DMSO	ECA239	F	5	n	178.05589373668607	1.624259517484741	1.6146838391403677	1.8204419543305819
20210222	thia	1	a	2	tbz325	DMSO	N2	G	1	n	83.70106717378486	0.7789332138594708	0.7743410819819133	0.8556111820078492
20210222	thia	1	a	2	tbz325	DMSO	CB4856	G	3	n	108.51543247387244	1.027018107314713	1.020963412887112	1.1129811438453874
20210222	thia	1	a	2	tbz325	DMSO	ECA238	G	4	n	108.93715615270932	1.027018107314713	1.020963412887112	1.1162910426021562
20210222	thia	1	a	2	tbz325	DMSO	ECA239	G	5	n	-151.94410626331393	-1.407889180301554	-1.3995890941453926	-1.5534752596510648
20210222	thia	1	a	4	tbz325	DMSO	N2	A	1	n	19.701067173784867	0.19088013307667417	0.18975481613255377	0.2013887509508068
20210222	thia	1	a	4	tbz325	DMSO	CB4856	A	3	n	-40.48456752612756	-0.34204297138273526	-0.34002648729342827	-0.4152272100483415
20210222	thia	1	a	4	tbz325	DMSO	ECA238	A	4	n	-89.06284384729068	-0.7922711113570641	-0.7876003470843442	-0.9126367745091214
20210222	thia	1	a	4	tbz325	DMSO	ECA239	A	5	n	-93.94410626331394	-0.8749660758421448	-0.8698077907194104	-0.9604837493148968
20210222	thia	1	a	4	tbz325	DMSO	N2	B	1	n	83.70106717378486	0.7789332138594708	0.7743410819819133	0.8556111820078492
20210222	thia	1	a	4	tbz325	DMSO	CB4856	B	3	n	148.51543247387244	1.394551282803961	1.3863298290429615	1.5232384200584692
20210222	thia	1	a	4	tbz325	DMSO	ECA238	B	4	n	-63.06284384729068	-0.5533745472890528	-0.5501121765830419	-0.6462119096359233
20210222	thia	1	a	4	tbz325	DMSO	ECA239	B	5	n	138.05589373668607	1.256726341995493	1.2493174229845179	1.4114822920297763
20210222	thia	1	a	4	tbz325	DMSO	N2	C	1	n	55.701067173784864	0.5216599910169972	0.5185845906728186	0.5693888684203932
20210222	thia	1	a	4	tbz325	DMSO	CB4856	C	3	n	-52.48456752612756	-0.45230292402950967	-0.4496364121401832	-0.5383043929122661
20210222	thia	1	a	4	tbz325	DMSO	ECA238	C	4	n	-193.06284384729068	-1.7478573676291085	-1.7375530290895536	-1.9783362340019135
20210222	thia	1	a	4	tbz325	DMSO	ECA239	C	5	n	28.055893736686066	0.24601010940006135	0.24455977855593122	0.2868432207025605
20210222	thia	1	a	4	tbz325	DMSO	N2	D	1	n	133.70106717378488	1.2383496832210308	1.2310491021767254	1.3667224562711637
20210222	thia	1	a	4	tbz325	DMSO	CB4856	D	3	n	-142.48456752612756	-1.2792525688803174	-1.271710848490845	-1.4613832643916995
20210222	thia	1	a	4	tbz325	DMSO	ECA238	D	4	n	-79.06284384729068	-0.7003878174847521	-0.6962587430453818	-0.8101656726348144
20210222	thia	1	a	4	tbz325	DMSO	ECA239	D	5	n	-47.944106263313934	-0.45230292402950967	-0.4496364121401832	-0.4901801376689703
20210222	thia	1	a	4	tbz325	DMSO	CB4856	E	3	n	66.51543247387244	0.6411082730510028	0.6373286759234696	0.6822110038216517
20210222	thia	1	a	4	tbz325	DMSO	ECA238	E	4	n	104.93715615270932	0.9902647897657882	0.9844267712715269	1.0753026018524334
20210222	thia	1	a	4	tbz325	DMSO	ECA239	E	5	n	120.05589373668606	1.0913364130253314	1.0849025357143856	1.2274504439944136
20210222	thia	1	a	4	tbz325	DMSO	N2	F	1	n	-116.29893282621514	-1.0587326635867687	-1.0524909987973352	-1.1888339150454084
20210222	thia	1	a	4	tbz325	DMSO	CB4856	F	3	n	133.51543247387244	1.256726341995493	1.2493174229845179	1.3693919414785636
20210222	thia	1	a	4	tbz325	DMSO	ECA238	F	4	n	-87.06284384729068	-0.7738944525826016	-0.7693320262765517	-0.89214255413426
20210222	thia	1	a	4	tbz325	DMSO	ECA239	F	5	n	33.055893736686066	0.29195175633621734	0.29023058057541246	0.3379631784901612
20210222	thia	1	a	4	tbz325	DMSO	N2	G	1	n	-123.29893282621514	-1.1230509692973871	-1.116430121624609	-1.2603894934422724
20210222	thia	1	a	4	tbz325	DMSO	CB4856	G	3	n	130.51543247387244	1.2291613538337995	1.2219149417728292	1.3386226457625825
20210222	thia	1	a	4	tbz325	DMSO	ECA238	G	4	n	-44.06284384729068	-0.37879628893166006	-0.3765631289090132	-0.4515168160747401
20210222	thia	1	a	4	tbz325	DMSO	ECA239	G	5	n	183.05589373668607	1.670201164420897	1.6603546411598489	1.8715619121181826
20210222	thia	1	a	2	tbz325	DMSO	N2	A	1	n	42.2628736253978	0.39817249383660586	0.3958379752632475	0.4320206238541299
20210222	thia	1	a	2	tbz325	DMSO	CB4856	A	3	n	-56.922761074514625	-0.49306647381501767	-0.4901755839146881	-0.5838244228239597
20210222	thia	1	a	2	tbz325	DMSO	ECA238	A	4	n	80.49896260432226	0.7656937176104712	0.7612043914190971	0.8248817397803533
20210222	thia	1	a	2	tbz325	DMSO	N2	B	1	n	-128.73712637460218	-1.1729807377966686	-1.1661034538030102	-1.3159799341264053
20210222	thia	1	a	2	tbz325	DMSO	CB4856	B	3	n	57.077238925485375	0.5543690139404986	0.5511187021294837	0.5854088143833229
20210222	thia	1	a	2	tbz325	DMSO	ECA238	B	4	n	128.49896260432226	1.2067191861391096	1.1996440908061168	1.3167430287770268
20210222	thia	1	a	2	tbz325	DMSO	ECA239	B	5	n	-39.382299811700996	-0.3736220760885114	-0.3714314986640369	-0.40264430079055813
20210222	thia	1	a	2	tbz325	DMSO	N2	C	1	n	-5.737126374602195	-0.042852974692032614	-0.042601724123772194	-0.05864619943865188
20210222	thia	1	a	2	tbz325	DMSO	CB4856	C	3	n	-68.92276107451463	-0.6033228409471773	-0.599785508761443	-0.7069016056878843
20210222	thia	1	a	2	tbz325	DMSO	ECA238	C	4	n	96.49896260432226	0.9127022071200174	0.907350957881437	0.9888355027792445
20210222	thia	1	a	2	tbz325	DMSO	ECA239	C	5	n	43.617700188299004	0.3889844632422592	0.38670381485935124	0.44594699848361363
20210222	thia	1	a	2	tbz325	DMSO	CB4856	D	3	n	-27.922761074514625	-0.2266135865789653	-0.22528493220169704	-0.2863878975694756
20210222	thia	1	a	2	tbz325	DMSO	ECA238	D	4	n	-62.50103739567774	-0.5481946573810974	-0.5449805463380655	-0.6404550170222361
20210222	thia	1	a	2	tbz325	DMSO	ECA239	D	5	n	140.617700188299	1.2802234308938827	1.2727173740372868	1.4376741795630676
20210222	thia	1	a	2	tbz325	DMSO	N2	E	1	n	-156.73712637460218	-1.4302455944383743	-1.421859945112105	-1.6022022477138613
20210222	thia	1	a	2	tbz325	DMSO	CB4856	E	3	n	-186.92276107451463	-1.68751045108008	-1.6776164364211996	-1.917160570516475
20210222	thia	1	a	2	tbz325	DMSO	ECA238	E	4	n	-196.50103739567774	-1.7793907570235465	-1.7689580404601621	-2.013567782137949
20210222	thia	1	a	2	tbz325	DMSO	ECA239	E	5	n	115.617700188299	1.050522666035217	1.0443633639398806	1.182074390625064
20210222	thia	1	a	2	tbz325	DMSO	N2	F	1	n	-10.737126374602195	-0.08879312766376579	-0.0882725261432534	-0.10975732686498331
20210222	thia	1	a	2	tbz325	DMSO	CB4856	F	3	n	28.077238925485375	0.2879161267044462	0.2862280504164926	0.2879722891288387
20210222	thia	1	a	2	tbz325	DMSO	ECA238	F	4	n	143.49896260432226	1.3445396450543092	1.3366564968645605	1.4704496815884873
20210222	thia	1	a	2	tbz325	DMSO	ECA239	F	5	n	36.617700188299004	0.3246682490818328	0.3227646920320776	0.3743790575809727
20210222	thia	1	a	2	tbz325	DMSO	N2	G	1	n	-10.737126374602195	-0.08879312766376579	-0.0882725261432534	-0.10975732686498331
20210222	thia	1	a	2	tbz325	DMSO	CB4856	G	3	n	-42.922761074514625	-0.3644340454941648	-0.36229733826014066	-0.44023437614938116
20210222	thia	1	a	2	tbz325	DMSO	ECA238	G	4	n	-162.50103739567774	-1.4669977168157609	-1.4583965867276898	-1.6651660357653055
20210222	thia	1	a	2	tbz325	DMSO	ECA239	G	5	n	0.617700188299005	-0.00610085231464608	-0.006065082508187218	0.00631536151024756
20210222	thia	1	a	4	tbz325	DMSO	N2	A	1	n	57.2628736253978	0.5359929527518054	0.5328503813216912	0.5853540061331243
20210222	thia	1	a	4	tbz325	DMSO	CB4856	A	3	n	-60.922761074514625	-0.5298185961924042	-0.5267122255302731	-0.6248501504452679
20210222	thia	1	a	4	tbz325	DMSO	ECA238	A	4	n	48.49896260432226	0.47167673859137893	0.46891125849441745	0.49697421378257106
20210222	thia	1	a	4	tbz325	DMSO	ECA239	A	5	n	-10.382299811700994	-0.10716918885245906	-0.10654084695104589	-0.106148545622474
20210222	thia	1	a	4	tbz325	DMSO	N2	B	1	n	-41.7371263746022	-0.3736220760885114	-0.3714314986640369	-0.4266463169082383
20210222	thia	1	a	4	tbz325	DMSO	CB4856	B	3	n	-22.922761074514625	-0.18067343360723212	-0.17961413018221584	-0.23510573804284038
20210222	thia	1	a	4	tbz325	DMSO	ECA238	B	4	n	133.49896260432226	1.252659339110843	1.245314892825598	1.3679785797141804
20210222	thia	1	a	4	tbz325	DMSO	ECA239	B	5	n	79.617700188299	0.7197535646387381	0.715533589399616	0.8140106945543387
20210222	thia	1	a	4	tbz325	DMSO	N2	C	1	n	-79.7371263746022	-0.7227672386736835	-0.7185295940120942	-0.8150908853483572
20210222	thia	1	a	4	tbz325	DMSO	CB4856	C	3	n	-157.92276107451463	-1.4210575638440277	-1.4127257847082086	-1.6197240452619908
20210222	thia	1	a	4	tbz325	DMSO	ECA238	C	4	n	129.49896260432226	1.2159072167334564	1.2087782512100131	1.3269901389644576
20210222	thia	1	a	4	tbz325	DMSO	ECA239	C	5	n	120.617700188299	1.09646281900695	1.090034165959362	1.2331943484126646
20210222	thia	1	a	4	tbz325	DMSO	N2	D	1	n	-193.73712637460218	-1.7702027264291997	-1.7598238800562658	-1.980424590668714
20210222	thia	1	a	4	tbz325	DMSO	CB4856	D	3	n	-138.92276107451463	-1.2464849825514417	-1.23917673703418	-1.424851839060777
20210222	thia	1	a	4	tbz325	DMSO	ECA238	D	4	n	62.49896260432226	0.6003091669122318	0.5967895041489648	0.6404337564066008
20210222	thia	1	a	4	tbz325	DMSO	ECA239	D	5	n	-177.382299811701	-1.6415702981083469	-1.6319456344017185	-1.8135551357283375
20210222	thia	1	a	4	tbz325	DMSO	N2	E	1	n	-206.73712637460218	-1.889647124155706	-1.878567965306917	-2.113313521977176
20210222	thia	1	a	4	tbz325	DMSO	CB4856	E	3	n	-25.922761074514625	-0.20823752539027204	-0.20701661139390456	-0.2658750337588215
20210222	thia	1	a	4	tbz325	DMSO	ECA238	E	4	n	112.49896260432226	1.0597106966295635	1.053497524343777	1.1527892657781356
20210222	thia	1	a	4	tbz325	DMSO	ECA239	E	5	n	52.617700188299004	0.47167673859137893	0.46891125849441745	0.537962922501295
20210222	thia	1	a	4	tbz325	DMSO	N2	F	1	n	-47.7371263746022	-0.42875025965459124	-0.42623646108741436	-0.487979669819836
20210222	thia	1	a	4	tbz325	DMSO	CB4856	F	3	n	-51.922761074514625	-0.44712632084328446	-0.44450478189520687	-0.5325422632973245
20210222	thia	1	a	4	tbz325	DMSO	ECA238	F	4	n	-22.50103739567774	-0.18067343360723212	-0.17961413018221584	-0.23057060952500824
20210222	thia	1	a	4	tbz325	DMSO	ECA239	F	5	n	122.617700188299	1.1148388801956433	1.1083024867671545	1.2536423315277048
20210222	thia	1	a	4	tbz325	DMSO	N2	G	1	n	-85.7371263746022	-0.7778954222397633	-0.7733345564354717	-0.8764242382599549
20210222	thia	1	a	4	tbz325	DMSO	CB4856	G	3	n	-176.92276107451463	-1.5956301451366137	-1.5862748323822373	-1.8145962514632046
20210222	thia	1	a	4	tbz325	DMSO	ECA238	G	4	n	81.49896260432226	0.7748817482048178	0.7703385518229934	0.835128849967784
20210222	thia	1	a	4	tbz325	DMSO	ECA239	G	5	n	23.617700188299004	0.2052238513553265	0.20402060678142636	0.2414671673332108
20210222	thia	1	a	2	tbz325	DMSO	N2	A	1	n	-112.67475239086228	-1.0254663913006083	-1.0193871533681598	-1.1517867254359409
20210222	thia	1	a	2	tbz325	DMSO	CB4856	A	3	n	129.1396129092253	1.2165600773898455	1.2093479851825235	1.3245116460837623
20210222	thia	1	a	2	tbz325	DMSO	ECA238	A	4	n	-124.43866341193782	-1.1173527219846433	-1.1107287574071223	-1.2751366955587273
20210222	thia	1	a	2	tbz325	DMSO	ECA239	A	5	n	50.68007417203892	0.4539035327123549	0.45121267165913537	0.5181526504694205
20210222	thia	1	a	2	tbz325	DMSO	N2	B	1	n	25.325247609137723	0.2425649721390744	0.24112698236952176	0.2588803915308068
20210222	thia	1	a	2	tbz325	DMSO	CB4856	B	3	n	105.13961290922529	0.9960328837481613	0.9901281354890137	1.0783572803559132
20210222	thia	1	a	2	tbz325	DMSO	ECA238	B	4	n	-28.438663411937824	-0.23524394741790752	-0.23384935863308287	-0.2914141175653805
20210222	thia	1	a	2	tbz325	DMSO	ECA239	B	5	n	72.68007417203891	0.6560534602172319	0.6521642005448527	0.7430804647348636
20210222	thia	1	a	2	tbz325	DMSO	N2	C	1	n	-61.67475239086228	-0.55684610481203	-0.5535449727694514	-0.6304532256873603
20210222	thia	1	a	2	tbz325	DMSO	CB4856	C	3	n	-22.860387090774708	-0.18011214900748654	-0.17904439620970541	-0.23446600352594793
20210222	thia	1	a	2	tbz325	DMSO	ECA238	C	4	n	-50.438663411937824	-0.4373938749227845	-0.4348008875188002	-0.5168505416888558
20210222	thia	1	a	2	tbz325	DMSO	N2	D	1	n	109.32524760913772	1.0144101498849682	1.0083964562968062	1.117547332293175
20210222	thia	1	a	2	tbz325	DMSO	CB4856	D	3	n	-156.8603870907747	-1.4113889801735553	-1.403021890331802	-1.6088278788397712
20210222	thia	1	a	2	tbz325	DMSO	ECA238	D	4	n	117.56133658806218	1.1062964805690032	1.0997380603357685	1.204663969799501
20210222	thia	1	a	2	tbz325	DMSO	ECA239	D	5	n	-11.319925827961077	-0.11579171752866202	-0.1151052733824317	-0.11573482609682832
20210222	thia	1	a	2	tbz325	DMSO	N2	E	1	n	-2.674752390862278	-0.014716753776223538	-0.014629508939573042	-0.027341922056649252
20210222	thia	1	a	2	tbz325	DMSO	CB4856	E	3	n	-1.8603870907747073	0.012849145428986958	0.012772972272115686	-0.01908093351408008
20210222	thia	1	a	2	tbz325	DMSO	ECA238	E	4	n	-173.43866341193782	-1.5675957423364146	-1.558302617198038	-1.777245094742831
20210222	thia	1	a	2	tbz325	DMSO	N2	F	1	n	26.325247609137723	0.2517536052074779	0.250261142773418	0.2691026170160731
20210222	thia	1	a	2	tbz325	DMSO	CB4856	F	3	n	86.13961290922529	0.8214488554484948	0.816579087814985	0.8834850741546995
20210222	thia	1	a	2	tbz325	DMSO	ECA238	F	4	n	140.56133658806218	1.317635041142284	1.3098237496253822	1.440347504110407
20210222	thia	1	a	2	tbz325	DMSO	N2	G	1	n	-40.67475239086228	-0.3638848103755565	-0.36172760428763023	-0.41578649049676825
20210222	thia	1	a	2	tbz325	DMSO	CB4856	G	3	n	31.139612909225292	0.3160740366863024	0.31420026560069175	0.31938131936171227
20210222	thia	1	a	2	tbz325	DMSO	ECA238	G	4	n	81.56133658806218	0.7755056901064773	0.7709082857955039	0.835768003051996
20210222	thia	1	a	2	tbz325	DMSO	ECA239	G	5	n	41.68007417203892	0.3712058350967234	0.3690052280240692	0.42613672645173917
20210222	thia	1	a	4	tbz325	DMSO	N2	A	1	n	-6.674752390862278	-0.051471286049837535	-0.05116615055515802	-0.06823082399771441
20210222	thia	1	a	4	tbz325	DMSO	CB4856	A	3	n	21.139612909225292	0.22418770600226742	0.2228586615617293	0.21681700030844184
20210222	thia	1	a	4	tbz325	DMSO	ECA239	A	5	n	-70.31992582796109	-0.6579210685644684	-0.65402073721231	-0.7189503279905167
20210222	thia	1	a	4	tbz325	DMSO	N2	B	1	n	-67.67475239086228	-0.6119779032224509	-0.6083499351928289	-0.6917865785989579
20210222	thia	1	a	4	tbz325	DMSO	CB4856	B	3	n	56.13961290922529	0.5457898633963899	0.5425542756980978	0.5757921169948883
20210222	thia	1	a	4	tbz325	DMSO	ECA238	B	4	n	45.561336588062176	0.4447148996439514	0.4420785112552391	0.4668720363044909
20210222	thia	1	a	4	tbz325	DMSO	ECA239	B	5	n	-110.31992582796109	-1.0254663913006083	-1.0193871533681598	-1.1279099902913223
20210222	thia	1	a	4	tbz325	DMSO	N2	C	1	n	-38.67475239086228	-0.3455075442387495	-0.34345928347983773	-0.39534203952623564
20210222	thia	1	a	4	tbz325	DMSO	CB4856	C	3	n	-36.86038709077471	-0.3087530119651355	-0.3069226418642528	-0.37805605020052646
20210222	thia	1	a	4	tbz325	DMSO	ECA238	C	4	n	38.561336588062176	0.3803944681651269	0.37813938842796546	0.39514226499247607
20210222	thia	1	a	4	tbz325	DMSO	ECA239	C	5	n	-7.319925827961077	-0.07903718525504803	-0.07856863176684674	-0.07483885986674776
20210222	thia	1	a	4	tbz325	DMSO	N2	D	1	n	111.32524760913772	1.0327874160217754	1.0266647771045987	1.1379917832637076
20210222	thia	1	a	4	tbz325	DMSO	CB4856	D	3	n	116.13961290922529	1.0971078475005998	1.0906038999318723	1.1911780313145106
20210222	thia	1	a	4	tbz325	DMSO	ECA238	D	4	n	145.56133658806218	1.3635782064843014	1.3554945516448633	1.4915830550475606
20210222	thia	1	a	4	tbz325	DMSO	ECA239	D	5	n	125.68007417203891	1.1430510128426172	1.1362747019513535	1.284952017283431
20210222	thia	1	a	4	tbz325	DMSO	N2	E	1	n	-189.67475239086227	-1.7329911375676776	-1.7227175044681704	-1.938898087801445
20210222	thia	1	a	4	tbz325	DMSO	ECA238	E	4	n	-11.43866341193782	-0.07903718525504803	-0.07856863176684674	-0.11721324437905865
20210222	thia	1	a	4	tbz325	DMSO	ECA239	E	5	n	58.68007417203892	0.5274125972595829	0.5242859548903053	0.5999445829295816
20210222	thia	1	a	4	tbz325	DMSO	N2	F	1	n	-218.67475239086227	-1.999461496551379	-1.9876081561811616	-2.2353426268741674
20210222	thia	1	a	4	tbz325	DMSO	CB4856	F	3	n	57.13961290922529	0.5549784964647934	0.551688436101994	0.5860485489002153
20210222	thia	1	a	4	tbz325	DMSO	ECA238	F	4	n	-68.43866341193782	-0.6027892701540475	-0.5992157747889326	-0.7012985250626083
20210222	thia	1	a	4	tbz325	DMSO	ECA239	F	5	n	90.68007417203891	0.8214488554484948	0.816579087814985	0.9271123127702261
20210222	thia	1	a	4	tbz325	DMSO	N2	G	1	n	70.32524760913772	0.6560534602172319	0.6521642005448527	0.7188805383677899
20210222	thia	1	a	4	tbz325	DMSO	CB4856	G	3	n	67.13961290922529	0.6468648271488283	0.6430300401409564	0.6886128679534856
20210222	thia	1	a	4	tbz325	DMSO	ECA238	G	4	n	128.56133658806218	1.2073714443214418	1.2002138247786271	1.3173821818612388
20210222	thia	1	a	4	tbz325	DMSO	ECA239	G	5	n	85.68007417203891	0.7755056901064773	0.7709082857955039	0.8759923549826254
20210222	thia	1	a	2	tbz325	DMSO	N2	A	1	mean.TOF	16.031117376817498	0.23734464411753187	0.23060190069032407	1.226661361267445
20210222	thia	1	a	2	tbz325	DMSO	CB4856	A	3	mean.TOF	3.1885775700646932	0.3468357489217511	0.33698246373375024	0.24347736341208018
20210222	thia	1	a	2	tbz325	DMSO	ECA238	A	4	mean.TOF	-12.215707392987323	-1.1620641548300612	-1.1290509791123564	-0.9337691624282026
20210222	thia	1	a	2	tbz325	DMSO	N2	B	1	mean.TOF	5.037031549193992	-0.3741519298127807	-0.363522617005323	0.38542116757352857
20210222	thia	1	a	2	tbz325	DMSO	CB4856	B	3	mean.TOF	6.330208471352249	0.5215748370835313	0.5067573748332643	0.48336991482455616
20210222	thia	1	a	2	tbz325	DMSO	ECA238	B	4	mean.TOF	-6.089358353766466	-0.8213135451912155	-0.797980781441445	-0.4654707964751907
20210222	thia	1	a	2	tbz325	DMSO	ECA239	B	5	mean.TOF	32.23390935725686	2.281212769440984	2.2164056091013182	2.464032353049113
20210222	thia	1	a	2	tbz325	DMSO	N2	C	1	mean.TOF	22.97623832465363	0.6236357584238995	0.6059188391031116	1.7580847995587128
20210222	thia	1	a	2	tbz325	DMSO	ECA238	C	4	mean.TOF	-11.66714933668612	-1.131553080304228	-1.0994066962007991	-0.8918373626316822
20210222	thia	1	a	2	tbz325	DMSO	ECA239	C	5	mean.TOF	0.21339022237966887	0.5002154174603031	0.4860047567108992	0.016312027372796536
20210222	thia	1	a	2	tbz325	DMSO	N2	D	1	mean.TOF	15.906403147412712	0.2304079760582083	0.2238622970018814	1.2171185375942404
20210222	thia	1	a	2	tbz325	DMSO	CB4856	D	3	mean.TOF	-13.978970272609105	-0.608031882018658	-0.5907582545002353	-1.0674235612595313
20210222	thia	1	a	2	tbz325	DMSO	ECA238	D	4	mean.TOF	-0.4808037180642035	-0.5093629202638158	-0.49489238735833474	-0.03675265546773811
20210222	thia	1	a	2	tbz325	DMSO	ECA239	D	5	mean.TOF	22.48316022668572	1.7388712068877468	1.6894714724024709	1.718663212188643
20210222	thia	1	a	2	tbz325	DMSO	N2	E	1	mean.TOF	27.811189780964277	0.8925581860826423	0.8672014274966722	2.128043299372113
20210222	thia	1	a	2	tbz325	DMSO	CB4856	E	3	mean.TOF	-8.157291528647763	-0.2842271871789679	-0.27615255374751607	-0.6228845904911015
20210222	thia	1	a	2	tbz325	DMSO	ECA238	E	4	mean.TOF	-1.4042299200449353	-0.560724349275937	-0.5447946853284714	-0.10733939133559355
20210222	thia	1	a	2	tbz325	DMSO	N2	F	1	mean.TOF	-0.6271695074959975	-0.6891976366159267	-0.669618164529764	-0.04798945598907244
20210222	thia	1	a	2	tbz325	DMSO	CB4856	F	3	mean.TOF	20.961869913358495	1.3353951931347605	1.2974578417584937	1.6006324784464911
20210222	thia	1	a	2	tbz325	DMSO	ECA238	F	4	mean.TOF	4.835271747072289	-0.21368013365886743	-0.20760967724685603	0.3696083660262201
20210222	thia	1	a	2	tbz325	DMSO	ECA239	F	5	mean.TOF	2.821805626783682	0.6452967919546077	0.6269645025587647	0.21570515327039136
20210222	thia	1	a	2	tbz325	DMSO	N2	G	1	mean.TOF	9.65477001441034	-0.1173109977826764	-0.11397830004192352	0.7387590677694615
20210222	thia	1	a	2	tbz325	DMSO	CB4856	G	3	mean.TOF	-3.532079664240969	-0.026970580933451494	-0.026204371491523135	-0.26970692263678264
20210222	thia	1	a	2	tbz325	DMSO	ECA238	G	4	mean.TOF	-7.2655077046958585	-0.8867315626417024	-0.8615403330781292	-0.5553756999716749
20210222	thia	1	a	2	tbz325	DMSO	ECA239	G	5	mean.TOF	-3.7866471300781406	0.2777313314733414	0.26984123933846127	-0.2894598025539393
20210222	thia	1	a	4	tbz325	DMSO	N2	A	1	mean.TOF	-11.558188197273886	-1.2971863846728189	-1.2603345104644785	-0.8844039086355717
20210222	thia	1	a	4	tbz325	DMSO	ECA238	A	4	mean.TOF	-8.084278581845435	-0.9322720099386348	-0.9057870180792126	-0.6179625786173986
20210222	thia	1	a	4	tbz325	DMSO	ECA239	A	5	mean.TOF	5.504958010747682	0.7945350747779341	0.771963062786589	0.4208113415695691
20210222	thia	1	a	4	tbz325	DMSO	N2	B	1	mean.TOF	-8.053095154128975	-1.1022313496844103	-1.070917969026855	-0.6162028779394406
20210222	thia	1	a	4	tbz325	DMSO	CB4856	B	3	mean.TOF	-33.72643215364775	-1.7063956271636085	-1.6579184940816427	-2.575324763982444
20210222	thia	1	a	4	tbz325	DMSO	ECA238	B	4	mean.TOF	-3.268925783791895	-0.6644396694927589	-0.6455635485216384	-0.24987681785203933
20210222	thia	1	a	4	tbz325	DMSO	ECA239	B	5	mean.TOF	-8.57059720735339	0.011645626124652326	0.01131478457859359	-0.6551556799956317
20210222	thia	1	a	4	tbz325	DMSO	N2	C	1	mean.TOF	-3.337130397844126	-0.8399270220250535	-0.8160654664879459	-0.2553489454494282
20210222	thia	1	a	4	tbz325	DMSO	CB4856	C	3	mean.TOF	-13.433457123503048	-0.5776901667598853	-0.5612785195144545	-1.0257685911882626
20210222	thia	1	a	4	tbz325	DMSO	ECA238	C	4	mean.TOF	5.954407549541434	-0.15143323840059145	-0.147131159132391	0.4551551515946876
